Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Arab World,ARB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,43.5052833142627,43.7248108225076,43.8981948564147,44.0615337150026,44.2088256194351,44.3458181274148,44.4814143428501,44.5965605884347,44.6639462318951,44.701298450575,44.7353408907922,44.7661561581986,44.7967777099714,44.8183607904993,44.8066741056256,44.8232286574357,44.8591936433441,44.821265663313,44.738942939827,44.6466930405309,44.5396715524329,44.4307656980678,44.3217084033602,44.2095353270072,44.0937671114643,43.9675248944301,43.8347649473947,43.6936017962646,43.5249169427052,43.3187442649456,43.1216427551572,42.8128897725651,42.4613886883464,42.0876145469647,41.6728368412945,41.2180048604607,40.7137602783799,40.1595192193587,39.6033255484688,39.0590194329357,38.5205310461081,37.9984706212208,37.4976869530838,37.0220772443089,36.5733677578236,36.1129589653039,35.5904420778521,35.0439892280992,34.596063142817,34.2539258174803,34.0197542324988,33.9175145673603,33.8830869530635,33.8999115935477,33.9344119286912,33.9319727928067,33.8658979078016,33.7537145667806,33.6148899742508,33.4563158305478,33.3425712506039,33.2089617950022,32.9611642397104,32.6388152545816
Arab World,ARB,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.149109562629116,0.312436469485612,0.496007359893323,0.877291881859761,1.27730018707497,1.9012125431949,2.04323473083935,2.61348128426564,2.97824917361701,2.75542089172485,3.28056141344334,4.98570358832213,5.40362000528477,6.75037761278678,7.42213410612557,7.48830314498961,8.64722518977881,9.72405002319894,11.9963102299597,..
Arab World,ARB,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80985285.3012514,82979842.6266383,89387603.6153018,99187198.0437057,115508623.576591,113944262.080253,130381603.794372,109790026.216047,122650455.800156,122579989.796455,130620704.114,122563985.747808,115219915.34879,122153139.690839,131892640.892491,142447574.174804,..,..,..,..
Arab World,ARB,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,31.0221618761246,31.7546774500861,32.4948317809347,33.2614926678252,34.0537932048144,34.8829850998416,35.6732539088972,36.3576281319132,37.0570488550047,37.7671128750643,38.4815483947175,39.1690007032558,39.8710914929653,40.5662376999626,41.1977299018807,41.7987508859464,42.4444657383449,43.06607490166,43.5418116689702,43.9717671913782,44.4837922580346,45.0343218331119,45.5711662186222,46.1387769431541,46.7764669844878,47.3896623940812,48.0053193114113,48.5751677386731,49.0998019228664,49.5950846719184,50.074412080139,50.471175220027,51.0190267061052,51.4348089295405,51.7024141696087,51.8985035847986,52.0919238879614,52.3161747222878,52.5620010400932,52.810525933373,53.0559973795537,53.3118011492396,53.5664327586935,53.830162111699,54.0955224686373,54.4352230672072,54.834300381715,55.1196682551353,55.5592923941882,55.996756942822,56.3804175556449,56.6379951294674,56.8642213511558,57.1779738210308,57.507260831792,57.8461531322777,58.1232553821432,58.3712899667064,58.6295761563896,58.8838169749636,59.0876190110407,59.2948864669767,59.5574706520255,59.8277579031748
Caribbean small states,CSS,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13331.9334949308,13311.9376093935,13322.8760278203,13290.5686615216,13631.0808479959,13829.1441838979,14207.2875788052,14588.203964406,14891.8615655384,15232.4517318266,15574.598049088,15669.4320667108,15865.3618616743,16150.6162515354,16599.5872344038,16975.106595528,17648.6656006704,18199.5881383435,18292.3018348891,17880.6871585067,18037.6237818142,18371.1727244792,18697.4017843491,18722.6072876753,18893.3240060931,18779.8190281274,18673.1627228037,18879.7015679489,19246.7771895882,19342.7843567445,18051.0225565376,19757.122425393,24595.2746968088,28099.0871710785
Caribbean small states,CSS,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,44.9815880923092,45.2835240643498,45.539895099418,45.7318022829323,45.9335015185307,46.152273529929,46.340741532891,46.48489838476,46.5623462640235,46.5409141287504,46.3136233288433,45.8638283105965,45.2875064668054,44.646205327829,43.9759545746232,43.2666499335519,42.5270538706676,41.7819785231785,41.0509075819676,40.3521709638768,39.6796201407801,38.9797313370469,38.281963116842,37.6678543127214,37.1499663335386,36.7165060513988,36.3404627890252,36.0059705429762,35.711921661617,35.468857068065,35.2596163204593,35.0379664999938,34.8276671405801,34.6598551776697,34.5091731611232,34.3006475033033,34.0248976802968,33.7305763408595,33.4117548427081,33.0719456571933,32.7121241527045,32.3341170027246,31.9499537396597,31.5384981213781,31.1355694307458,30.7526576983821,30.3363509311266,29.9005354581705,29.4766179224981,29.0675918190499,28.6019619682063,28.0893547072531,27.6053802115964,27.1649618433294,26.7680653524462,26.3811445862495,26.0047553838083,25.6618760999743,25.2425604889646,24.891778807555,24.6348825009298,24.3516479387439,24.0899137430853,23.799552449432
Caribbean small states,CSS,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Caribbean small states,CSS,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.07501748266865,3.01186090494124,4.86673926890486,4.47348411247951,5.33870402580495,6.7556416702369,6.76877712168044,7.2163264970311,10.4455219782488,10.9891294531804,12.0069657557803,13.122045644732,14.3725860244286,15.194029672585,17.4299988451081,16.0168044444927,18.4915639241509,18.3844757261607,..,..
Caribbean small states,CSS,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Caribbean small states,CSS,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8608436.64507127,9027600.36307626,9357302.28035596,9482950.87688024,9901109.40611303,11115377.4429236,10923386.3874346,11075114.1361257,12223187.434555,13943780.104712,13151761.2565445,13524000,13774000,13494000,14132000,14853000,15421000,15540000,15674000,16644000,17200000,17638000,18488000,19669834.9167994,19819087.2645395,..,..,..,..
Caribbean small states,CSS,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Caribbean small states,CSS,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Caribbean small states,CSS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,36.4044811457732,36.5844761153144,36.7781119779695,36.9813643509455,37.1718702999768,37.3281678977471,37.493521760658,37.6676439383772,37.8492298306335,38.0296473123151,38.209843887404,38.4289047199129,38.8524574274583,39.4798950652821,40.09554190429,40.6986196989675,41.2883366713122,41.8610960527848,42.4173051333648,42.9568653260242,43.4932970973791,43.6197682073098,43.7789235226724,43.9527097137383,44.147505487711,44.3661477585426,44.6003803222655,44.8353058203387,45.0827089817311,45.3422885480557,45.5765476103744,45.718223820354,45.7567252848678,45.7844813168801,45.8180225594457,45.8808016087452,45.9543132988451,46.0240722979978,46.0925473179098,46.1531591319512,46.2126032536273,46.2752324300716,46.2753296390059,46.2443936822591,46.1995161126743,46.1298052969379,46.0671077262994,46.0113317399307,45.9610620977477,45.918622421715,45.8882088432563,45.9065917302256,45.9745685227898,46.0169360419791,46.0747764135187,46.1470014821649,46.2263539049734,46.3201812314384,46.3105097112396,46.3768491341177,46.5440204237674,46.658055065352,46.8104480951568,46.9772311602159
Central Europe and the Baltics,CEB,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17441.7234937225,15588.3294918296,14851.177383507,14896.7083160888,15442.3827794072,16315.9550136088,17092.7408739689,17407.1318397033,17872.3803495936,18203.0375792859,19024.6057607614,19766.06584511,20631.2952673485,21525.6204733763,22889.5591282943,24096.1273714891,25756.7417690456,27512.2371958982,28781.1353968526,27850.2762395685,28278.6354960935,29362.6692657795,29693.4193868321,29950.5092113272,30988.6514437853,32298.5246119076,33277.6631172652,35104.4275434337,36932.3040879917,38440.9907972538,37210.626935755,39902.2158317656,42164.257073864,42391.250131523
Central Europe and the Baltics,CEB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,29.0384261476326,28.9255067278953,28.6004355963194,28.1670900662394,27.6918021134982,27.1620095946458,26.5603216654782,25.9538110837843,25.3929978440477,24.8776934495984,24.37466967255,23.9344231062382,23.6127960538602,23.4075693936902,23.3578763994755,23.4335815793652,23.5903767493379,23.7506085720097,23.8545808984352,23.9582290481512,24.0848593926723,24.211679063472,24.2277521821799,24.1292622188829,24.0359286990412,23.9636677885762,23.8919701102152,23.7849656720016,23.6124743150912,23.354913253472,23.0065358476342,22.6153974773878,22.1959219775049,21.742208679289,21.2644103476952,20.7661302588449,20.2727138420601,19.7849477652705,19.2827529182484,18.7608347696189,18.2176220546879,17.6787660161043,17.1537500167677,16.6585147542928,16.2072911751915,15.8230274203986,15.5163656063741,15.2921662334756,15.1552798563746,15.0889169883601,15.0680153144666,15.0510429515661,15.0342629340585,15.0255757188276,15.022849083831,15.0365579552802,15.0801841709513,15.1657772732608,15.2588648043464,15.3258849440199,15.3631461858253,15.3782500291191,15.2590055475508,15.1314985532009
Central Europe and the Baltics,CEB,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central Europe and the Baltics,CEB,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0934132077468678,0.421506815108333,0.956802619984973,2.02935688749357,3.5802847917148,7.77191175568171,11.4641442822208,13.4400658057388,15.8824463155985,17.1317176354633,19.217395226675,19.9003669117725,20.9935979042053,21.7514415302372,22.4291409822815,23.2181457096423,24.2605433782126,25.2903305687623,26.3462865575171,27.6199726811752,28.9659286694394,29.5807948378636,..
Central Europe and the Baltics,CEB,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
